FIELDNAME,WELLIDE,RIGNO,DTTMSTART,DTTMSPUD,DTTMSTARTCALC,WELLPHASE,PHASE1,PHASE2,ACTIVITY,DURATION,UNSCHEDULE_EVENT_HRS,WBORESZACT,DEPTHACT,COM
SEBL,SEBL_001,PHR-05,1/20/2026,12/1/2025 4:00,1/20/2026 5:00,DRLG,PRODLNR1,DRILL,DRLRS,7,,6 1/8,6326,"Cont'd Rotate Drilling 6-1/8"" Lateral Section from 6190 ftMD to current depth 6326 ftMD.

Drilling parameter:
- WOB : 10 Klbs
- Flow Rate : 260 gpm
- RPM : 70
- Pump Press (Off/On) : 2650 / 2650 psi
- Torque (Off/On) : 4.5 / 5.9 Kft-lbs

Recorded references:
- PU / SO / RW : 103 / 55 / 75 Klbs
- Avg ROP : 19.4 fph
- Inst ROP : 34.3 fph 
- ECD : 10.39 ppg
- BHT : 186.8 degF

Last Survey Update
Survey Depth: 6244.58 ftMD / 4149.74 ftTVD
Incl.: 87.48 deg
Azim.: 336.39 deg
DLS: 1.11 deg/100ft
Ct-Ct: 4.67 ft (2.65 Above , 3.48 Left )

Last WSG cutting description:  
6300' MD : 
SS85%, SLT10%, SH5%, gry-ltgry, offwh, clr, trnsp, trnsl, f-med, loc vf, qtz, n-sli calc, 10-15% pale-mod bri brnsh yl flo, slo strm, vthn wh cut. (●)

Notes:
- Hole monitoring prior to connection
- K+ : 38K
- 7 ppb CaCO3 F + 13 ppb CaCO3 M (preventive LCM) in active system
- 17.5 ppb CaCO3 F + 17.5 ppb CaCO3 C (LCM Pill) at additional tank
- No dynamic loss observed.
- Sweep tandem 15 bbls LoVis + 15 bbls HiVis 120 SMF every 3-5 stands for hole cleaning purpose.
- Got decision from Geostreering team dropping to 86.5 deg"
SEBL,SEBL_001,PHR-05,1/20/2026,12/1/2025 4:00,1/20/2026 12:00,DRLG,PRODLNR1,DRILL,DRLRS,5,,6 1/8,6432,"Cont'd Rotate Drilling 6-1/8"" Lateral Section from 6326 ftMD to current depth 6432 ftMD.

Drilling parameter:
- WOB : 10 Klbs
- Flow Rate : 260 gpm
- RPM : 70
- Pump Press (Off/On) : 2600 / 2600 psi
- Torque (Off/On) : 4.5 / 5.9 Kft-lbs

Recorded references:
- PU / SO / RW : 104 / 53 / 75 Klbs
- Avg ROP : 25.4 fph
- Inst ROP : 51.2 fph 
- ECD : 10.31 ppg
- BHT : 190.40 degF

Last Survey Update
Survey Depth: 6372.93 ftMD / 4156.11 ftTVD
Incl.: 86.72 deg
Azim.: 336.35 deg
DLS: 0.87 deg/100ft
Ct-Ct: 6.37 ft (2.06 Above , 6.67 Left)

Last WSG cutting description:  
6380-6430' MD : SST70%,SLT20%,SH10%
ltgry-gry, firm-mod hd, vf-f gr, n calc, 10% pale-mod bri yl flo, slo strm thn mky wh cut (●)

Notes:
- Hole monitoring prior to connection
- K+ : 38K
- 7 ppb CaCO3 F + 13 ppb CaCO3 M (preventive LCM) in active system
- 17.5 ppb CaCO3 F + 17.5 ppb CaCO3 C (LCM Pill) at additional tank
- No dynamic loss observed.
- Sweep tandem 15 bbls LoVis + 15 bbls HiVis 120 SMF every 3-5 stands for hole cleaning purpose.
- Got decision from Geostreering team dropping to 86.5 deg"
SEBL,SEBL_001,PHR-05,1/20/2026,12/1/2025 4:00,1/20/2026 17:00,DRLG,PRODLNR1,DRILL,DRLRS,7,,6 1/8,6622,"Cont'd Rotate Drilling 6-1/8"" Lateral Section from 6432 ftMD to current depth 6622 ftMD.

Drilling parameter:
- WOB : 10 Klbs
- Flow Rate : 260 gpm
- RPM : 70
- Pump Press (Off/On) : 2600 / 2600 psi
- Torque (Off/On) : 5.0 / 6.3 Kft-lbs

Recorded references:
- PU / SO / RW : 106 / 49 / 73 Klbs
- Avg ROP : 27.1 fph
- Inst ROP : 52.72 fph 
- ECD : 10.4 ppg
- BHT : 194 degF

Last Survey Update
Survey Depth: 6498.95 ftMD / 4163.33 ftTVD
Incl.: 86.83 deg
Azim.: 335.88 deg
DLS: 0.70 deg/100ft
Ct-Ct: 8.43 ft (0.33 Above, 8.42 Left)

Last WSG cutting description:  
6570-6580' MD : SS30, SLT40, SH30
gry-ltgry, offwh, firm-mod hd cly-f sz, qtz, n-sli calc, 5-10% pale-mod bri brnsh yl flo, vslo strm, vthn wh cut. (◆/●)

Notes:
- Hole monitoring prior to connection
- K+ : 38K
- Maintain 7 ppb CaCO3 F + 13 ppb CaCO3 M (preventive LCM) in active system
- 17.5 ppb CaCO3 F + 17.5 ppb CaCO3 C (LCM Pill) at additional tank
- No dynamic loss observed.
- Sweep tandem 15 bbls LoVis + 15 bbls HiVis 120 SMF every 3-5 stands for hole cleaning purpose.
- Got decision from Geostreering team dropping to 86.5 deg
- Add & Maintain 0.5 % Lubricant in mud system

======== After Midnight =========
00:00 - 01.30 :
Cont'd Rotate Drilling 6-1/8"" Lateral Section from 6622 ftMD to current depth 6628 ftMD.

Drilling parameter:
- WOB : 10 Klbs
- Flow Rate : 260 gpm
- RPM : 70
- Pump Press (Off/On) : 2600 / 2600 psi
- Torque (Off/On) : 5.0 / 6.3 Kft-lbs

Note :
- Found Presure drop to +/- 1,400 psi (Using MP# 2)
- Change MP#1 : Pressure eratic f/ 2,380 to 2580 psi
- Change MP#3 : Pressure at 2,500 psi
- Found litte bit foam on mud

01:30 - 03.45 : 
Troubleshoot Mud Pump

Note :
- TOH Bit to 6352 ftMD while troubleshooting mudpump
- Reduce foam using Defoamer
- F/Y Mud Pump. MP #2 OK
- TIH Back to bottom

03:45 - 04.15 :
Cont'd Rotate Drilling 6-1/8"" Lateral Section from 6628 ftMD to current depth 6640 ftMD.

04:15 - 05.00 :
Troubleshoot MP"
SEBL,SEBL_001,PHR-05,1/21/2026,12/1/2025 4:00,1/21/2026,DRLG,PRODLNR1,DRILL,DRLRS,1.5,,6 1/8,6628,"Cont'd Rotate Drilling 6-1/8"" Lateral Section from 6622 ftMD to current depth 6628 ftMD.

Drilling parameter:
- WOB : 10 Klbs
- Flow Rate : 260 gpm
- RPM : 70
- Pump Press (Off/On) : 2600 / 2600 psi
- Torque (Off/On) : 5.0 / 6.3 Kft-lbs

Recorded references:
- PU / SO / RW : 106 / 49 / 73 Klbs
- Avg ROP : 5 fph
- Inst ROP : 11.32 fph 
- ECD : 10.4 ppg
- BHT : 194 degF

Last Survey Update
Survey Depth: 6498.95 ftMD / 4163.33 ftTVD
Incl.: 86.83 deg
Azim.: 335.88 deg
DLS: 0.70 deg/100ft
Ct-Ct: 8.43 ft (0.33 Above, 8.42 Left)

Last WSG cutting description:  
6570-6580' MD : SS30, SLT40, SH30
gry-ltgry, offwh, firm-mod hd cly-f sz, qtz, n-sli calc, 5-10% pale-mod bri brnsh yl flo, vslo strm, vthn wh cut. (◆/●)

Notes:
- Hole monitoring prior to connection
- K+ : 38K
- Maintain 7 ppb CaCO3 F + 13 ppb CaCO3 M (preventive LCM) in active system
- 17.5 ppb CaCO3 F + 17.5 ppb CaCO3 C (LCM Pill) at additional tank
- No dynamic loss observed.
- Sweep tandem 15 bbls LoVis + 15 bbls HiVis 120 SMF every 3-5 stands for hole cleaning purpose.
- Got decision from Geostreering team dropping to 86.5 deg
- Add & Maintain 0.5 % Lubricant in mud system
- Downlink before pressure switch mud pump
- Found Presure drop to +/- 1,400 psi (Using MP# 2)
- Change MP#1 : Pressure eratic f/ 2,380 to 2580 psi
- Change MP#3 : Pressure at 2,500 psi"
SEBL,SEBL_001,PHR-05,1/21/2026,12/1/2025 4:00,1/21/2026 1:30,DRLG,PRODLNR1,DRILL,EQRPR,2.25,2.25,6 1/8,6628,"Found pumping pressure gradually drop to 1400 psi (normal pressure 2600 psi) while drilling, problem with MP#01.

Noted:

- MP#01 Re tighten Piston rod
- MP#02 Clean up screen suction
- MP#03 found problem Insert Valve
- Reduce Foam on Mud by using defoamer
- Not found any significant drag during TOH
- Keep hole monitoring during TOH
- F/T Mud Pump :
* MP#1 : Pressure eractic & got 1,300 psi
* MP#2 : Succeed
* MP#3 : On progress troubleshooting
- TIH Back to Bottom"
SEBL,SEBL_001,PHR-05,1/21/2026,12/1/2025 4:00,1/21/2026 3:45,DRLG,PRODLNR1,DRILL,DRLRS,0.5,,6 1/8,6640,"Cont'd Rotate Drilling 6-1/8"" Lateral Section from 6628 ftMD to current depth 6640 ftMD.

Drilling parameter:
- WOB : 10 Klbs
- Flow Rate : 260 gpm
- RPM : 70
- Pump Press (Off/On) : 2600 / 2600 psi
- Torque (Off/On) : 5.0 / 6.3 Kft-lbs

Recorded references:
- PU / SO / RW : 106 / 49 / 73 Klbs
- Avg ROP : 24 fph
- Inst ROP : 40 fph 
- ECD : 10.4 ppg
- BHT : 194 degF

Last Survey Update
Survey Depth: 6498.95 ftMD / 4163.33 ftTVD
Incl.: 86.83 deg
Azim.: 335.88 deg
DLS: 0.70 deg/100ft
Ct-Ct: 8.43 ft (0.33 Above, 8.42 Left)

Last WSG cutting description:  
6570-6580' MD : SS30, SLT40, SH30
gry-ltgry, offwh, firm-mod hd cly-f sz, qtz, n-sli calc, 5-10% pale-mod bri brnsh yl flo, vslo strm, vthn wh cut. (◆/●)

Notes:
- Drilling using MP #2 while Troubelshooting Mud Pump #1 & #3
> MP#1 : Tighten Piston rod & Re-install Insert Valve
> MP#3 : Change out insert Valve
- No Foam observed on mud system
- Hole monitoring prior to connection
- K+ : 38K
- Maintain 7 ppb CaCO3 F + 13 ppb CaCO3 M (preventive LCM) in active system
- 17.5 ppb CaCO3 F + 17.5 ppb CaCO3 C (LCM Pill) at additional tank
- No dynamic loss observed.
- Sweep tandem 15 bbls LoVis + 15 bbls HiVis 120 SMF every 3-5 stands for hole cleaning purpose.
- Got decision from Geostreering team dropping to 86.5 deg
- Add & Maintain 0.5 % Lubricant in mud system
- Found Presure drop to 2620 to 2570 psi (Using MP# 2)
- Change MP#1 :  MP#1 pressure drop 2,660 to 2,290 psi
- Change MP#3 : Pressure relatively constant 2,600 psi. But Bad signal for MLWD & Slow respon for Downlink"
SEBL,SEBL_001,PHR-05,1/21/2026,12/1/2025 4:00,1/21/2026 4:15,DRLG,PRODLNR1,DRILL,TOH,4.25,4.25,6 1/8,6640,"Found pressure gradually drop to 2620 to 2570 psi (Using MP# 2).  TOH 6-1/8"" PDC bit and BHA to 5172.85' MD (inside 7in casing)

Noted :
- Found Presure drop to 2620 to 2570 psi (Using MP# 2)
- Change to MP#1 :  MP#1 pressure drop 2,660 to 2,290 psi
- Change to MP#3 : Pressure relatively constant 2,600 psi. But Bad signal for MLWD & Slow respon for Downlink
- TOH 6-1/8"" PDC Bit while Troubleshooting Pressure drop"
SEBL,SEBL_001,PHR-05,1/21/2026,12/1/2025 4:00,1/21/2026 8:30,DRLG,PRODLNR1,DRILL,EQRPR,3.5,3.5,6 1/8,6640,"Troubleshooting mudpump #1 #2 #3
Mud Pump #1
- Disassembly and reinstall insert & seating valve
- Disassembly and reinstall top cover and bottom cover fluid end

Mud Pump #2
- Replace and re-tighten seal cover MP#2
- Disassembly and reinstall insert & seating valve

Mud Pump #3
- Disassembly and reinstall insert & seating valve
- Disassembly and reinstall top cover and bottom cover fluid end

Function test mud pump at depth 5172.85' MD (inside 7"" casing) with flowrate 250 GPM
- Mud pump #1 = Pressure 2350 psi/ MWD turbine 3120 rpm, stable for 15 mins
- Mud pump #2 = Pressure 2347 psi/ MWD turbine 3120 rpm, stable for 15 mins
- Mud pump #3 = Pressure 2370 psi/ MWD turbine 3120 rpm, stable for 15 mins"
SEBL,SEBL_001,PHR-05,1/21/2026,12/1/2025 4:00,1/21/2026 12:00,DRLG,PRODLNR1,DRILL,TIH,4.25,4.25,6 1/8,6640,"PJSM. Re-TIH 6-1/8"" PDC bit and directional BHA f/ 5172.85' MD to last drilling depth 6640' MD

Check mud pump condition at depth 6052' MD (compared to previous baseline parameter)

Note :
- Got no significant drag while TIH bit and BHA to last drilling depth"
SEBL,SEBL_001,PHR-05,1/21/2026,12/1/2025 4:00,1/21/2026 16:15,DRLG,PRODLNR1,DRILL,DRLRS,7.5,,6 1/8,6825,"Cont'd Rotate Drilling 6-1/8"" Lateral Section from 6640 ftMD to current depth 6825 ftMD9 (TD Well)

Drilling parameter:
- WOB : 10 Klbs
- Flow Rate : 260 gpm
- RPM : 70
- Pump Press (Off/On) : 2750 / 2750 psi
- Torque (Off/On) : 5.5 / 6.7Kft-lbs

Recorded references:
- PU / SO / RW : 108 / 47/ 72 Klbs
- Avg ROP : 26.42 fph
- Inst ROP : 37.72 fph 
- ECD : 10.7 ppg
- BHT : 194 degF

Survey Depth: 6764.83 ftMD / 4176.58 ftTVD
Incl.: 88.41 deg
Azim.: 336.12 deg
DLS: 1.67 deg/100ft
Ct-Ct: 13.7 ft (1.33 Below , 13.63 Left )

Projection to Bit @6825 ftMD
Survey Depth: 6825 ftMD / 4178.2 ftTVD
Incl.: 88.5 deg
Azim.: 336.16 deg
DLS: 0.16 deg/100ft
Ct-Ct: 14.54 ft (0.32 Below , 14.54 Left )

Last WSG cutting description:  
6820-6825' MD : 
SS75, SLT15, SH10, gry-ltgry, offwh, clr, trnsp, trnsl, f-med, loc vf, qtz, trc blk mat, n-sli calc, 15% pale-mod bri brnsh yl flo, slo strm vthn wh cut. (●)

Notes:
- Hole monitoring prior to connection
- K+ : 38K
- Maintain 7 ppb CaCO3 F + 13 ppb CaCO3 M (preventive LCM) in active system
- 17.5 ppb CaCO3 F + 17.5 ppb CaCO3 C (LCM Pill) at additional tank
- No dynamic loss observed.
- Sweep tandem 15 bbls LoVis + 15 bbls HiVis 120 SMF every 3-5 stands for hole cleaning purpose.
- Add & Maintain 0.5 % Lubricant in mud system
- Discus with DWI Leader ship and Asset Team, Decided call TD as per plan 6825'MD"
SEBL,SEBL_001,PHR-05,1/21/2026,12/1/2025 4:00,1/21/2026 23:45,DRLG,PRODLNR1,DRILL,CC,0.25,,6 1/8,6825,"CHC 2 x BU w/ flow rate270 gpm, RPM 90, pressure 2900 psi Swept tandem LoVis + HiVis.

======After Midnight=====

00:00 - 02:30 Cont'd CHC 2 x BU w/ flow rate270 gpm, RPM 90, pressure 2900 psi Swept tandem LoVis + HiVis. 

Baseline 6825 ftMD :
270 gpm, 2850 psi, 90 rpm 
TQ 5.2 klbsft. 
MW 9.0 ppg, .
 
Pump on :
P/U 106 klbs 
RW 72 klbs 
S/O 46 klbs
 
Pump off : 
P/U 113 klbs
S/O 52 klbs

Note:
- Observe well static

02:30 - 05:00 PJSM TOH 6-1/8""PDC Bit To Surface @ Current Depth 5487'MD

Note:
- Obser well Static
- No signifikan drag during TOH"
SEBL,SEBL_001,PHR-05,1/22/2026,12/1/2025 4:00,1/22/2026,DRLG,PRODLNR1,DRILL,CC,2.5,,6 1/8,6825,"Cont'd CHC 2 x BU w/ flow rate270 gpm, RPM 90, pressure 2900 psi Swept tandem LoVis + HiVis

Baseline at 6825 ftMD :
270 gpm, 2850 psi, 90 rpm 
TQ 5.2 klbs-ft
MW 9.0 ppg
 
Pump on :
P/U 106 klbs 
RW 72 klbs 
S/O 46 klbs
 
Pump off : 
P/U 113 klbs
S/O 52 klbs

Note:
- Observe well static"
SEBL,SEBL_001,PHR-05,1/22/2026,12/1/2025 4:00,1/22/2026 2:30,DRLG,PRODLNR1,DRILL,TOH,15,,6 1/8,6825,"PJSM, TOH 6-1/8""PDC Bit and directional BHA (RSS) to surface 

Note:
- Flow check prior TOH, well static
- Rackback all drill string
- Not found excessive drag during TOH
- Continued fill up string through triptank"
SEBL,SEBL_001,PHR-05,1/22/2026,12/1/2025 4:00,1/22/2026 17:30,DRLG,PRODLNR1,DRILL,BHAPU/LD,4.5,,6 1/8,6825,"Lay down 4-3/4"" MWD/LWD + 4-3/4"" RSS BHA #6. Continued break out 6-1/8"" PDC bit and lay down.

Note:
- Unloading radio active source.
- Bit on surface 22 Jan 2026 @ 22:00 hrs
 
After Run Data:
> 6-1/8"" New PDC Bit by Smith
Type: HT513M
SN: QG2827
Nozzle: 5 x 13
TFA: 0.648
Bit Grading IN: NEW
Grading out :
1-3-CT-G-X-I-BT-TD

>RSS assy
- 4.75"" Power Drive RSS Orbit G2 AA, SN: CU4903, 
  Circ HRS IN/ out: 0 hrs/ 81.97 hrs
- 4.75"" Power Drive SRX, SN: B1948111, 
  Circ HRS IN/out :  0 hrs/ 81.97 hrs
- 4.75"" LWD Periscope, SN: B1352, 
  Circ HRS IN/ out : 0 hrs/ 81.97 hrs
- 4.75"" MWD IM Pulse, SN: 5391XSAT, 
  Circ HRS IN/ out : 0 hrs/ 81.97 hrs
- LWD ADN4_ 5.75"", SN: B2360, 
  Circ HRS IN/ out : 0 hrs/ 81.97 hrs
> 4.75"" Hydraulic Jar, SN: 54244H, Circ HRS IN: 7.7 hrs
  Jar Up: 60 klbs Jar Down: 40 klbs Delay Time 92 sec
 Jar in/out  : 7.7/ 89.67 hrs
"
SEBL,SEBL_001,PHR-05,1/22/2026,12/1/2025 4:00,1/22/2026 22:00,DRLG,PRODLNR1,DRILL,TIH,2,,6 1/8,6825,"M/U and TIH 6-1/8"" Hole Opener Fixed cutterType w/ 4 3/4"" bullnose + 5"" Bit Sub w/ Float Valve (Plunger)  BHA #12 + 2 x 3-1/2"" HWDP + 14 x 3-1/2"" DP Grade G at 522 ftMD

======After Midnight=====

00:00 - 05:00 Continue TIH 6-1/8"" Hole Opener Fixed cutterType w/ 4 3/4"" bullnose + 5"" Bit Sub w/ Float Valve (Plunger)  BHA #12 + 2 x 3-1/2"" HWDP + 46 x 3-1/2"" DP Grade G + 4 x 3-1/2"" HWDP + 4-3/4"" Hydraulic Jar + 3 x 3-1/2"" HWDP + 10 x 3-1/2"" DP Grade G + 6 x 3-1/2"" HWDP + 6 x 3-1/2"" DP Grade G + 4 x 3-1/2"" HWDP + 6 x 3-1/2"" DP Grade G + 4 x 3-1/2"" HWDP + 10 x 3-1/2"" DP Grade G + 14 x 3-1/2"" HWDP + 18 x 3-1/2"" DP Grade G + 6 x 3-1/2"" HWDP + 70 x 3-1/2"" DP Grade G to 4194 ftMD

Note :
- Monitoring well with trip tank
- Break Circulation every 1000 ft"
SEBL,SEBL_001,PHR-05,1/23/2026,12/1/2025 4:00,1/23/2026,DRLG,PRODLNR1,DRILL,TIH,7,,6 1/8,6825,"Con't TIH 6-1/8"" Hole Opener Fixed cutterType w/ 4 3/4"" bullnose + 5"" Bit Sub w/ Float Valve (Plunger)  BHA #12 + 2 x 3-1/2"" HWDP + 46 x 3-1/2"" DP Grade G + 4 x 3-1/2"" HWDP + 4-3/4"" Hydraulic Jar + 3 x 3-1/2"" HWDP + 10 x 3-1/2"" DP Grade G + 6 x 3-1/2"" HWDP + 6 x 3-1/2"" DP Grade G + 4 x 3-1/2"" HWDP + 6 x 3-1/2"" DP Grade G + 4 x 3-1/2"" HWDP + 10 x 3-1/2"" DP Grade G + 14 x 3-1/2"" HWDP + 18 x 3-1/2"" DP Grade G + 6 x 3-1/2"" HWDP + 70 x 3-1/2"" DP Grade G to 5200 ftMD (above casing shoe)

Note :
- 7"" casing shoe at 5325' MD
- Monitoring well with trip tank
- Got no excessive dragging
- Break Circulation every 1000 ft inside casing
  @ 1019 ftMD - 200 gpm; 190 psi
  @ 2020 ftMD - 200 gpm; 380 psi
  @ 3010 ftMD - 200 gpm; 520 psi
  @ 4057 ftMD - 200 gpm; 680 psi
  @ 5200 ftMD - 200 gpm; 850 psi."
SEBL,SEBL_001,PHR-05,1/23/2026,12/1/2025 4:00,1/23/2026 7:00,DRLG,PRODLNR1,DRILL,UNITMAIN,10,,6 1/8,6825,"PJSM walkthorugh. Replace 1-1/8"" drilling line due to previous drilling line ton miles already reach 811 ton

Note:
- Review SOP and JSA for replace drilling line
- Replace 1-1/8"" drilling line as per preventive maintenance schedule"
SEBL,SEBL_001,PHR-05,1/23/2026,12/1/2025 4:00,1/23/2026 17:00,DRLG,PRODLNR1,DRILL,TIH,5.25,,6 1/8,6825,"Cont'd TIH 6-1/8"" HO Fixed cutter type to 6825 ftMD (TD).

Baseline @5325 ftMD (BHA Hole Opener) :
Pump on:
P/U 89 klbs, RW 75 klbs, S/O 65 klbs.TQ 4.5 klbs
Pump off : 
P/U 96 klbs, S/O 69 klbs.

Baseline @6016 ftMD (BHA Hole Opener) :
Pump on:
P/U 92 klbs, R/W 74 klbs, S/O 62 klbs. TQ 6.6 klbs
Pump off : 
P/U 100 klbs, S/O 65 klbs.

Baseline @6825 ftMD (BHA Hole Opener) :
140 gpm, 820 psi
280 gpm, 1690 psi
Rpm 60/ Torque 6.8 k.ft.lbf

Pump on:
P/U 92 klbs, R/W 70 klbs, S/O 53 klbs.

Pump off : 
P/U 103 klbs, S/O 60 klbs.

Note:
- Got no excessive dragging
- Break Circulation every 500 ft
  @ 5200 ftMD - 140 gpm; 650 psi.
  @ 5775 ftMD - 140 gpm; 685 psi.
  @ 6016 ftMD - 140 gpm; 750 psi.
  @ 6275 ftMD - 150 gpm; 800 psi.
  @ 6772 ftMD - 150 gpm; 850 psi.
- Got tagged 8 klbs at 6792' MD, reciprocate string while wash down & reaming with 260 gpm  to bottom 6825 ftMD, 1600 psi and 40 rpm, OK."
SEBL,SEBL_001,PHR-05,1/23/2026,12/1/2025 4:00,1/23/2026 22:15,DRLG,PRODLNR1,DRILL,CC,1.75,,6 1/8,6825,"CHC, Sweep tandem 2 X 15 bbls Lo-vis + 15 bbls Hi-vis at depth 6825 ftMD with 270-280 gpm, SPP 1600 - 1650 psi, RPM: 50

Note:
- Increased lubricant conc. to 2% ( as game plan- pre lat. MOM) for smooth liner running.

======After Midnight=======

00:00 - 01:30 Cont'd CHC, Sweep tandem 2 X 15 bbls Lo-vis + 15 bbls Hi-vis at depth 6825 ftMD with 270-280 gpm, SPP 1600 - 1650 psi, RPM: 50

Note:
- Increased lubricant conc. to 2% ( as game plan- pre lat. MOM) for smooth liner running.
- Observed small amount of cutting on shaker. until shaleskhaker clean
- Flude calipper average:6.76 inc

01:30 - 05:00 TOH  6-1/8"" Hole Opener to surface.@ Current Dept 5315'MD 

Note:
> No significant drag observed during TOH.
> Fill up hole from trip tank during TOH.
> Observe well static."
SEBL,SEBL_001,PHR-05,1/24/2026,12/1/2025 4:00,1/24/2026,DRLG,PRODLNR1,DRILL,CC,1.5,,6 1/8,6825,"Cont'd CHC, Sweep tandem 2 X 15 bbls Lo-vis + 15 bbls Hi-vis at depth 6825 ftMD with 270-280 gpm, SPP 1600 - 1650 psi, RPM: 50

Note:
- Increased lubricant conc. to 2% ( as game plan- pre lat. MOM) for smooth liner running.
- Observed small amount of cutting on shaker. until shaleskhaker clean
- Flude calipper average:6.76 inc"
SEBL,SEBL_001,PHR-05,1/24/2026,12/1/2025 4:00,1/24/2026 1:30,DRLG,PRODLNR1,DRILL,TOH,12.5,,6 1/8,6825,"TOH  6-1/8"" Hole Opener to surface

Note:
> No significant drag observed during TOH.
> Fill up hole from trip tank during TOH.
> Observe well static.
> L/D 4-3/4"" Hydraulic Jar by Anadrill SLB at 11:30 24 Jan 2025
> L/D 6-1/8"" Hole Opener by Anadrill SLB at 14:00 24 Jan 2025
> L/D 6 jts 3-1/2"" HWDP (2"" rabbit could not pass through)"
SEBL,SEBL_001,PHR-05,1/24/2026,12/1/2025 4:00,1/24/2026 14:00,DRLG,PRODLNR1,DRILL,CMTR/U,2.5,,6 1/8,6825,"Assemble Baker Cementing Head for Liner Hanger job and Cementing job prior to running 4-1/2"" casing
- X/O 3-1/2"" IF box to 4-1/2"" IF pin
- Pup DP 5"" 5 ft
- Baker cementing head
- X/O 4-1/2"" IF box to 3-1/2"" IF pin

Note :
- Give proper torque for each connection"
SEBL,SEBL_001,PHR-05,1/24/2026,12/1/2025 4:00,1/24/2026 16:30,DRLG,PRODLNR1,DRILL,DPP/U,7,,6 1/8,6825,"S/U additional 30  jts 3-1/2"" HWDP WI

Note:
- Stand up 3.5"" HWDP utilize crane unit to transfer all tubulars to V-door.
- Rabbit all HWDP with 2"" drift & hammering all string.
- TIH every 30 jts to bore hole and then flush by rig pump w/ 300 gpm, 390 psi prior to rackback to pipe rack.
- Baker team need minimum 60 jts 3-1//2"" HWDP to accomodate down force while running 4-1/2"" casing into lateral section"
SEBL,SEBL_001,PHR-05,1/24/2026,12/1/2025 4:00,1/24/2026 23:30,DRLG,PRODLNR1,DRILL,CSGR/U,0.5,,6 1/8,6825,"Prepare to run 4-1/2"" Liner with 7"" x 5"" Liner Hanger. Housekeeping on rig floor area.

Note: 
- P/U 4-1/2"" NUE elevator.
- P/U casing tong, and rotary slip.
- C/O Elevator link

======After Midnight=======

00:00 - 01:30 Prepare to run 4-1/2"" Liner with 7"" x 5"" Liner Hanger. Housekeeping on rig floor area.

Note: 
- P/U 4-1/2"" NUE elevator.
- P/U casing tong, and rotary slip.
- C/O Elevator link

01:30 - 03:00 PJSM walk thru, TIH Liner: 4 1/2”, 11.6 PPF L80, TXP BTC 2 jts + 4 1/2"" Landing + Float collar, BTC + 4 1/2”, 11.6 PPF L80, TXP BTC 2 jts)+ 4 1/2"" Reamer Shoe BTC to 155 ftMD to 155 ftMD

Note:
- Check float - OK
- Shoe track length: 81.55  ft (1.96% of displacement volume),  
- Applied Bakerlock to connect Reamer shoe and float collar+Landing collar.
- Installed centek centralizer + stop ring as per tally.

03:00 - 04:30 Found casing power tong not function properly, tong dies could not grip 4-1/2"" casing (slippery)

Note;
- Change out with spare power tong & function test-OK

04:30 - 05:00 Cont'd TIH Liner: 4 1/2”, 11.6 PPF L80, TXP BTC 4 jts + 4 1/2"" Landing + Float collar, BTC + 4 1/2”, 11.6 PPF L80, TXP BTC 2 jts)+ 4 1/2"" Reamer Shoe BTC to 155 ftMD to 233 ftMD

Note:
- Check float - OK
- Shoe track length: 81.55  ft (1.96% of displacement volume),  
- Applied Bakerlock to connect Reamer shoe and float collar+Landing collar.
- Installed centek centralizer + stop ring as per tally."
SEBL,SEBL_001,PHR-05,1/25/2026,12/1/2025 4:00,1/25/2026,DRLG,PRODLNR1,DRILL,CSGR/U,1.5,,6 1/8,6825,"Prepare to run 4-1/2"" Liner with 7"" x 5"" Liner Hanger. Housekeeping on rig floor area.

Note: 
- P/U 4-1/2"" NUE elevator.
- P/U casing tong, and rotary slip.
- C/O Elevator link"
SEBL,SEBL_001,PHR-05,1/25/2026,12/1/2025 4:00,1/25/2026 1:30,DRLG,PRODLNR1,CSGCMT,CSGRUN,1.5,,6 1/8,6825,"PJSM, TIH Liner: 4 1/2”, 11.6 PPF L80, TXP BTC 2 jts + 4 1/2"" Landing Collar + Float collar, BTC + 4 1/2”, 11.6 PPF L80, TXP BTC 2 jts) + 4 1/2"" Reamer Shoe BTC to 155 ftMD

Note :
- Check float valve - OK
- Shoe track length: 81.55  ft (1.96% of displacement volume)
- Applied Bakerlock to connect Reamer shoe and float collar+Landing collar
- Installed centek centralizer + stop ring as per tally 4-1/2"" casing"
SEBL,SEBL_001,PHR-05,1/25/2026,12/1/2025 4:00,1/25/2026 3:00,DRLG,PRODLNR1,CSGCMT,EQRPR,1.5,1.5,6 1/8,6825,"Found casing power tong not function properly, tong dies could not grip 4-1/2"" casing (slippery)

Note;
- Change out with spare power tong & function test-OK"
